zpid,zipcode,latitude,longitude,yearBuilt,latestPrice,latest_saleyear,livingAreaSqFt,numOfBathrooms,numOfBedrooms,homeAge_years
29495579,78749,30.207061767578125,-97.8463897705078,1984,335000,2020,1644,3.0,3,37
29495179,78745,30.19994163513184,-97.82112121582033,1982,349900,2018,1678,3.0,3,39
29485382,78745,30.213808059692383,-97.81122589111328,1971,344000,2018,1230,2.0,3,50
29501386,78745,30.18584060668945,-97.7894287109375,1979,399900,2020,1486,2.0,3,42
29506880,78748,30.18126106262207,-97.8310317993164,1970,335000,2020,1878,2.0,4,51
29507209,78748,30.182750701904297,-97.83468627929688,1995,447500,2020,2618,0.0,5,26
29488675,78745,30.206167221069336,-97.81776428222656,1974,298000,2018,1670,2.0,4,47
29494075,78749,30.20259666442871,-97.8451156616211,1984,349999,2020,1281,2.0,3,37
58313880,78745,30.21968650817871,-97.80269622802734,1969,529900,2020,1444,2.0,3,52
29497386,78745,30.195241928100582,-97.793701171875,1975,265000,2018,1063,2.0,3,46
29503879,78748,30.1857967376709,-97.82300567626952,1973,475000,2019,2193,2.0,4,48
29479880,78745,30.225187301635746,-97.78612518310548,1953,655000,2018,2228,2.0,3,68
29495171,78745,30.2004451751709,-97.82267761230467,1983,339000,2018,1285,2.0,3,38
29495572,78749,30.206430435180664,-97.84380340576172,1983,475000,2020,1327,2.0,3,38
29506383,78748,30.18294715881348,-97.80804443359376,1994,285000,2019,1483,2.0,3,27
29504200,78748,30.18703651428223,-97.83551788330078,1998,299000,2019,1442,3.0,3,23
58314378,78745,30.21099853515625,-97.79073333740234,1960,375000,2020,1154,2.0,3,61
29503916,78748,30.1875057220459,-97.82180786132812,1971,615000,2020,2008,2.0,3,50
29488669,78745,30.20526123046875,-97.81986236572266,1975,449000,2019,1299,2.0,3,46
29504193,78748,30.18661117553711,-97.83464050292967,1997,374900,2019,2019,3.0,3,24
29501383,78745,30.18577003479004,-97.78865051269533,1979,399000,2020,1602,2.0,3,42
29488377,78745,30.20951843261719,-97.80199432373048,1966,399000,2020,1329,2.0,4,55
29498168,78745,30.196895599365234,-97.81816864013672,1981,310000,2019,1557,2.0,3,40
29495571,78749,30.20607948303223,-97.84318542480467,1984,290000,2018,1560,3.0,3,37
29485376,78745,30.21490859985352,-97.81187438964844,1979,159000,2019,1384,2.0,3,42
64540069,78745,30.203693389892567,-97.8341827392578,2000,219997,2018,1792,2.0,4,21
70342864,78745,30.19101905822754,-97.81974029541016,2005,319500,2018,1844,3.0,3,16
29498161,78745,30.198322296142567,-97.8185577392578,1982,260000,2018,2289,2.0,3,39
29502737,78748,30.184757232666016,-97.79590606689452,1995,300000,2020,1247,2.0,3,26
70342862,78745,30.190933227539062,-97.81947326660156,2005,319950,2018,2163,3.0,3,16
29495157,78745,30.20097351074219,-97.82452392578124,1982,375000,2020,1492,3.0,3,39
58316192,78748,30.18404960632324,-97.79832458496094,1994,310000,2020,1375,3.0,3,27
29495673,78749,30.20598030090332,-97.84387969970705,1984,184900,2020,1427,2.0,3,37
29498156,78745,30.19755744934082,-97.8190460205078,1982,365000,2020,2116,3.0,3,39
29506854,78748,30.181928634643555,-97.82866668701172,1972,460000,2020,1678,2.0,3,49
29485371,78745,30.21446990966797,-97.81095886230467,1972,399000,2020,1224,2.0,3,49
29503854,78748,30.188589096069336,-97.82366180419922,1971,450000,2019,1660,0.0,0,50
29495566,78749,30.20773506164551,-97.84387969970705,1983,325000,2020,1259,2.0,3,38
29495149,78745,30.20034027099609,-97.82318878173828,1982,299843,2018,1434,2.0,3,39
29497376,78745,30.196046829223643,-97.79460906982422,1975,335000,2020,1167,2.0,3,46
58314369,78745,30.21781921386719,-97.79774475097656,1969,285000,2020,2019,2.0,4,52
29498563,78745,30.19787979125977,-97.83326721191406,1978,239900,2019,1534,2.0,3,43
29498148,78745,30.196622848510746,-97.81928253173828,1982,550000,2020,1856,3.0,3,39
29485369,78745,30.214296340942383,-97.81060028076172,1972,319500,2019,1221,2.0,4,49
29503852,78748,30.18902969360352,-97.8233871459961,1971,435000,2018,1727,2.0,4,50
58316375,78745,30.186044692993164,-97.81387329101562,2000,315900,2019,2233,3.0,3,21
29498138,78745,30.19818687438965,-97.81827545166016,1984,324900,2018,1602,2.0,3,37
58312868,78745,30.22375869750977,-97.79644775390624,1966,429900,2020,2040,2.0,4,55
29503848,78745,30.189395904541016,-97.82532501220705,1955,550000,2020,2118,4.0,3,66
58316373,78745,30.18608856201172,-97.81439971923828,2000,293500,2019,1522,2.0,3,21
29495136,78745,30.20072364807129,-97.82146453857422,1979,469900,2020,1599,2.0,3,42
29501591,78745,30.19280242919922,-97.83560943603516,1994,314289,2019,1759,3.0,3,27
29482867,78745,30.21901893615723,-97.7889633178711,1962,450000,2020,1360,2.0,3,59
29506846,78748,30.183107376098643,-97.8302764892578,1983,252000,2018,1271,2.0,3,38
29497372,78745,30.1960391998291,-97.79632568359376,1975,199999,2018,2180,3.0,5,46
29498632,78745,30.19667816162109,-97.8299789428711,1986,233000,2018,1016,2.0,2,35
29482866,78745,30.21898078918457,-97.78875732421876,1962,334900,2019,1096,1.0,3,59
29501590,78745,30.193618774414062,-97.83563995361328,1991,325000,2020,1542,2.0,3,30
29503843,78745,30.18732643127441,-97.82646942138672,2015,180000,2018,3150,3.0,4,6
29498556,78745,30.19842529296875,-97.83448791503906,1978,365000,2020,1387,2.0,3,43
29506370,78748,30.183223724365234,-97.80875396728516,1994,279950,2019,1483,2.0,3,27
29495122,78745,30.200740814208984,-97.81974029541016,1981,399000,2020,1867,3.0,3,40
89546337,78745,30.19440841674805,-97.8293685913086,2013,258400,2020,1698,3.0,3,8
125090864,78745,30.21066093444824,-97.79454040527344,2015,419900,2018,2035,3.0,3,6
29501589,78745,30.19345092773437,-97.83576965332033,1991,332500,2018,1771,3.0,4,30
29494054,78749,30.203086853027344,-97.84261322021484,1984,300000,2019,1575,2.0,4,37
29506369,78748,30.183189392089844,-97.80890655517578,1994,385000,2020,1987,3.0,3,27
29498119,78745,30.19758033752441,-97.81959533691406,1982,335000,2018,1616,2.0,3,39
29506833,78748,30.18246078491211,-97.83023834228516,1971,427500,2018,1994,2.0,3,50
29501578,78745,30.19289970397949,-97.83646392822266,1992,330000,2020,1728,3.0,3,29
29506368,78748,30.183168411254886,-97.8090591430664,1994,335000,2019,2127,3.0,3,27
29494050,78749,30.202503204345703,-97.84270477294922,1982,325000,2020,1394,2.0,3,39
29498617,78745,30.19674491882324,-97.82847595214844,1984,375000,2018,1732,2.0,4,37
29482863,78745,30.219242095947266,-97.788330078125,1960,649900,2020,1170,1.0,3,61
29506831,78748,30.18297576904297,-97.82990264892578,1971,429900,2020,2014,2.0,4,50
58316366,78745,30.18656349182129,-97.81549072265624,2001,349500,2019,2379,3.0,4,20
29501577,78745,30.19274139404297,-97.83659362792967,1992,349900,2020,1525,2.0,3,29
29494047,78749,30.20297431945801,-97.84217834472656,1982,332500,2019,1566,3.0,3,39
29498108,78745,30.1981258392334,-97.82062530517578,1984,335000,2018,1532,2.0,4,37
29500866,78745,30.192174911499023,-97.79208374023438,1979,279900,2018,999,2.0,3,42
29482857,78745,30.220224380493164,-97.78872680664062,1960,300000,2018,1024,1.0,3,61
29506827,78748,30.18402099609375,-97.8292007446289,1972,509000,2019,1820,2.0,4,49
29501576,78745,30.192886352539062,-97.8367156982422,1992,170000,2020,1259,2.0,3,29
29498606,78745,30.197134017944336,-97.82986450195312,1991,315400,2020,1622,2.5,3,30
29503824,78748,30.18949508666992,-97.82438659667967,1980,249500,2019,2232,2.5,4,41
29482856,78745,30.220123291015625,-97.78892517089844,1963,286800,2018,840,1.0,3,58
29497366,78745,30.19604301452637,-97.79534912109376,1975,350000,2020,1600,2.0,3,46
29498541,78745,30.198360443115234,-97.83158111572266,1980,325000,2018,1197,2.0,3,41
29501571,78745,30.1933708190918,-97.8365249633789,1992,315000,2020,1876,2.0,3,29
29482851,78745,30.219913482666016,-97.7898941040039,1960,442000,2020,1228,2.0,3,61
29498540,78745,30.19856262207031,-97.83165740966795,1983,349000,2019,1249,2.0,4,38
29495106,78745,30.202503204345703,-97.82401275634766,1979,374900,2020,1735,2.0,3,42
29505863,78748,30.18127250671387,-97.80419158935548,1984,245000,2018,1049,2.0,2,37
29507070,78748,30.180952072143555,-97.8347625732422,1994,450000,2020,2265,3.0,3,27
63838566,78745,30.193178176879886,-97.82664489746094,1982,375000,2021,1384,2.0,3,39
125090848,78745,30.209556579589844,-97.79452514648438,2015,516000,2020,1884,3.0,3,6
29498861,78745,30.194982528686523,-97.79058837890624,1972,280000,2019,1192,2.0,3,49
29506813,78748,30.185041427612305,-97.82161712646484,1999,339900,2018,2067,2.0,4,22
29498534,78745,30.198650360107425,-97.83301544189452,1982,349500,2020,1092,2.0,3,39
29505860,78748,30.18120765686035,-97.8046875,1983,345000,2019,1315,2.0,3,38
145656061,78748,30.19037437438965,-97.83307647705078,2015,299999,2018,1561,2.0,3,6
2086510811,78748,30.18659019470215,-97.82301330566406,1972,414950,2019,1722,2.0,3,49
58313843,78745,30.21996116638184,-97.7994384765625,1968,369000,2018,1522,2.0,3,53
29498857,78745,30.19548988342285,-97.79087829589844,1971,359900,2020,1208,2.0,4,50
29498523,78745,30.19953727722168,-97.83185577392578,1982,294000,2019,1124,2.0,3,39
29495065,78745,30.20178413391113,-97.8208465576172,1978,385000,2020,1576,2.0,3,43
63838810,78745,30.19095802307129,-97.82240295410156,1982,340000,2019,1013,2.0,3,39
58316355,78745,30.18818283081055,-97.8144073486328,2000,499899,2020,3482,3.0,4,21
125808019,78745,30.20203971862793,-97.83296966552734,2017,429900,2018,2550,4.0,4,4
29507040,78748,30.182945251464844,-97.83328247070312,1984,324801,2018,1697,2.0,3,37
63838803,78745,30.187700271606445,-97.8167495727539,2004,330000,2019,2184,3.0,3,17
29495404,78745,30.20231819152832,-97.83097076416016,1981,230000,2019,1223,2.0,3,40
29485977,78745,30.210397720336925,-97.8074722290039,1977,500000,2018,1100,2.0,3,44
29500854,78745,30.19252014160156,-97.79242706298828,1979,265000,2020,1084,2.0,3,42
111970538,78748,30.18088340759277,-97.83433532714844,1985,275000,2020,1231,2.0,3,36
29482840,78745,30.218732833862305,-97.78941345214844,1962,385000,2018,1152,2.0,3,59
29495061,78745,30.201438903808604,-97.8201141357422,1979,299000,2019,1416,3.0,3,42
29493958,78745,30.20555877685547,-97.8333511352539,1979,319900,2020,1486,2.0,3,42
63838780,78745,30.19016075134277,-97.81674194335938,2004,380000,2020,2166,2.5,3,17
58316353,78745,30.18791961669922,-97.81397247314452,2000,369900,2018,2606,3.0,4,21
29501538,78745,30.19469451904297,-97.8343505859375,1992,315000,2018,1515,3.0,3,29
58313332,78745,30.22528839111328,-97.80018615722656,1965,520000,2019,2189,2.0,3,56
108867554,78745,30.197832107543945,-97.81790161132812,1981,305000,2018,1809,2.0,3,40
29501495,78745,30.19407844543457,-97.83464813232422,1992,300000,2019,1504,3.0,3,29
29495042,78745,30.20204162597656,-97.81902313232422,1976,375000,2019,1350,2.0,3,45
58316352,78745,30.1877384185791,-97.8139877319336,2000,392900,2020,2379,3.0,4,21
29482824,78745,30.21699142456055,-97.78582000732422,1972,299900,2018,1403,2.0,3,49
29495500,78745,30.200258255004886,-97.8324203491211,1982,359900,2019,1150,2.0,2,39
29501526,78745,30.19424819946289,-97.83236694335938,1993,345000,2020,1860,3.0,3,28
29506352,78748,30.18270874023437,-97.81055450439452,1995,301000,2019,1503,2.0,3,26
58313323,78745,30.224748611450195,-97.80045318603516,1964,655000,2020,1871,2.0,3,57
29503776,78748,30.1867733001709,-97.82019805908205,1999,399900,2020,2034,2.0,4,22
29500851,78745,30.19338607788086,-97.7936782836914,1959,435000,2019,1663,2.0,4,62
29494978,78745,30.20286560058593,-97.81977081298828,1977,384900,2018,1479,2.0,3,44
29501525,78745,30.194278717041016,-97.83223724365234,1993,299900,2019,1439,3.0,3,28
70342769,78745,30.191221237182614,-97.82058715820312,2005,309000,2018,1474,3.0,3,16
29501490,78745,30.19406700134277,-97.83521270751952,1992,258000,2019,1775,3.0,3,29
29495035,78745,30.20269012451172,-97.82038879394533,1977,440000,2019,1532,2.0,4,44
110538818,78745,30.214698791503903,-97.80870819091795,2010,375000,2018,2124,3.0,3,11
58316350,78745,30.18744659423828,-97.81383514404295,2001,339000,2018,2379,3.0,3,20
29498034,78745,30.19923210144043,-97.8190460205078,1981,339000,2020,1551,2.0,3,40
29507016,78748,30.18242835998535,-97.8321762084961,1983,340000,2020,1408,2.0,4,38
63838760,78745,30.191001892089844,-97.81861114501952,2004,374999,2019,2163,3.0,3,17
63838849,78748,30.18362045288086,-97.81279754638672,2004,259900,2018,1699,3.0,3,17
29498477,78745,30.19687080383301,-97.82614135742188,1992,339900,2020,1225,2.0,3,29
63838758,78745,30.19059753417969,-97.81861114501952,2004,240000,2019,1438,3.0,3,17
63744849,78748,30.184192657470703,-97.8129653930664,2004,240000,2019,1036,1.0,3,17
29495028,78745,30.202259063720703,-97.82015228271484,1977,389500,2020,2203,3.0,4,44
29500848,78745,30.19249725341797,-97.79389190673828,1965,347500,2019,1416,2.0,3,56
114406311,78745,30.21430206298828,-97.80960083007812,2011,449500,2019,2392,3.0,3,10
70342757,78745,30.19192695617676,-97.82078552246094,2004,400000,2019,2419,3.0,4,17
29498020,78745,30.19764709472656,-97.81681060791016,1981,399900,2018,1780,3.0,3,40
29501505,78745,30.19320678710937,-97.8348617553711,1993,335000,2020,1648,3.0,4,28
63838847,78748,30.18322944641113,-97.8136215209961,2004,309900,2019,2322,3.0,4,17
29485311,78745,30.214874267578125,-97.80125427246094,1969,415000,2019,1519,2.0,3,52
70342752,78745,30.19129180908203,-97.818603515625,2005,339000,2018,2166,3.0,3,16
29494018,78745,30.20418930053711,-97.8313446044922,1979,434900,2019,1324,2.0,3,42
29504504,78748,30.186378479003903,-97.84410095214844,1996,325000,2018,1985,2.0,4,25
63838846,78748,30.18207359313965,-97.8129425048828,2004,299000,2018,1992,3.0,4,17
110538810,78745,30.21496391296387,-97.80744934082033,2010,385000,2018,2093,3.0,3,11
63838748,78745,30.187278747558604,-97.81643676757812,2004,337000,2019,2166,3.0,3,17
145657343,78745,30.189897537231445,-97.79351043701172,2016,325000,2018,2096,3.0,4,5
29501484,78745,30.19296264648437,-97.83477020263672,1993,385000,2020,1664,3.0,3,28
58312810,78745,30.22552490234375,-97.79535675048828,1968,800000,2019,2123,2.5,4,53
29498006,78745,30.19914054870605,-97.8181381225586,1979,244900,2020,1546,2.0,4,42
29506341,78748,30.18420219421387,-97.80654907226562,1996,319000,2018,2073,3.0,3,25
63838747,78745,30.18724822998047,-97.81671905517578,2003,385000,2020,2124,3.0,3,18
70342743,78745,30.19161033630371,-97.82012176513672,2005,350000,2020,1507,3.0,3,16
58314975,78745,30.2119255065918,-97.81227111816406,1973,349000,2019,1221,2.0,4,48
29501341,78745,30.187604904174805,-97.7865753173828,1974,279950,2019,1040,2.0,3,47
29500836,78745,30.189685821533203,-97.78636169433594,1979,275000,2020,1321,2.0,3,42
70342742,78745,30.192068099975582,-97.8202133178711,2004,435000,2020,2419,3.0,4,17
58312808,78745,30.224668502807614,-97.79522705078124,1968,850000,2020,2972,3.0,4,53
29506728,78748,30.18122482299805,-97.82433319091795,1983,299990,2020,1501,3.0,4,38
29485307,78745,30.21523284912109,-97.80205535888672,1969,375000,2019,1596,2.0,4,52
58316329,78745,30.18740653991699,-97.81206512451172,2001,247200,2020,2233,3.0,3,20
29506329,78748,30.185346603393555,-97.8060073852539,1996,334999,2020,1866,2.0,4,25
58316709,78748,30.185516357421875,-97.82134246826172,1995,374900,2020,1804,2.0,3,26
58312806,78745,30.22415351867676,-97.79518127441406,1969,689500,2020,1754,2.0,4,52
58316328,78745,30.187278747558604,-97.81221771240234,2001,355000,2018,2420,3.0,4,20
58313302,78745,30.2248477935791,-97.80189514160156,1966,505000,2018,2472,4.0,5,55
29506328,78748,30.185346603393555,-97.80583953857422,1996,312500,2019,2073,3.0,4,25
2082826799,78745,30.220792770385746,-97.78670501708984,2019,499000,2020,1188,3.0,3,2
29506324,78748,30.18470764160156,-97.80931854248048,1996,309900,2018,1887,3.0,3,25
29501099,78745,30.19013214111328,-97.82303619384766,1982,360000,2020,1292,2.0,3,39
29485974,78745,30.21190643310547,-97.80860900878906,1972,349000,2018,1650,2.0,3,49
29505817,78748,30.18085479736328,-97.80177307128906,1983,229900,2019,836,1.0,2,38
29501447,78745,30.19131278991699,-97.83101654052734,1988,200000,2020,1732,3.0,4,33
58312796,78745,30.22539710998535,-97.79462432861328,1957,525000,2018,1510,2.0,3,64
29506314,78748,30.18373107910156,-97.80807495117188,1994,315000,2020,1475,2.0,3,27
29485295,78745,30.2147216796875,-97.80175018310548,1968,375000,2019,1794,2.0,4,53
29506678,78748,30.183429718017567,-97.82470703125,1976,280000,2019,2314,3.0,4,45
29501313,78745,30.18650054931641,-97.78707885742188,1973,269900,2019,1291,2.0,3,48
29505812,78748,30.1809196472168,-97.80106353759766,1983,240000,2019,1079,2.0,3,38
58316307,78745,30.19066619873047,-97.81119537353516,2001,320000,2018,1900,2.0,3,20
29502805,78745,30.19097137451172,-97.8008041381836,1960,525000,2019,1806,2.0,3,61
29506300,78748,30.18473625183105,-97.81084442138672,1995,325000,2020,1328,2.0,3,26
29500800,78745,30.19086456298828,-97.78688049316406,1979,360000,2018,1414,2.0,3,42
80095798,78745,30.188779830932614,-97.79928588867188,2011,440000,2020,2729,3.0,4,10
58316297,78745,30.18987274169922,-97.8123550415039,2001,319900,2018,2526,3.0,4,20
29502797,78745,30.19010925292969,-97.8013916015625,1960,669990,2018,2224,4.0,3,61
29500797,78745,30.19032287597656,-97.7867202758789,1979,435000,2019,1645,2.0,3,42
29502796,78745,30.18973922729492,-97.80146026611328,1960,575000,2020,1744,2.0,3,61
29506290,78748,30.18390846252441,-97.8104476928711,1995,314900,2019,1957,3.0,3,26
29497789,78745,30.19488525390625,-97.81175994873048,1980,319500,2019,1431,2.0,3,41
29506288,78748,30.18391227722168,-97.81085205078124,1995,359500,2019,2073,3.0,3,26
29500785,78745,30.189943313598643,-97.7859344482422,1979,418350,2019,1590,2.0,3,42
29501280,78745,30.18774032592773,-97.7884292602539,1978,485000,2020,1525,2.0,3,43
29497778,78745,30.19526290893555,-97.81177520751952,1978,343000,2020,1887,3.0,3,43
29506276,78748,30.18356132507324,-97.8098373413086,1994,349900,2019,2194,3.0,3,27
63838773,78745,30.189245223999023,-97.81594848632812,2003,400000,2020,2068,3.0,3,18
29501270,78745,30.18608856201172,-97.7884521484375,1978,379000,2019,1478,2.0,3,43
29502768,78745,30.19338417053223,-97.79839324951172,1983,725000,2018,3340,3.0,5,38
29503762,78748,30.182771682739247,-97.80480194091795,1996,249000,2018,2400,2.5,4,25
29497760,78745,30.194847106933604,-97.81517791748048,1978,414500,2018,1887,3.0,3,43
29497260,78745,30.19550323486328,-97.79855346679688,1958,510000,2019,1940,2.0,4,63
29501259,78745,30.1864070892334,-97.78809356689452,1974,440000,2020,1877,2.0,4,47
29500759,78745,30.19208526611328,-97.78612518310548,1978,414900,2019,1885,2.0,3,43
2098188258,78745,30.19422912597656,-97.79634857177734,2015,349900,2018,2200,3.0,4,6
2079248758,78745,30.18984603881836,-97.7932586669922,2016,355000,2020,2006,3.0,3,5
29501257,78745,30.18676376342773,-97.78800201416016,1974,385000,2019,1499,2.0,3,47
29502756,78748,30.18527030944824,-97.79779815673828,1995,275000,2020,1299,2.0,3,26
29501256,78745,30.18692970275879,-97.78807067871094,1974,320000,2018,1543,2.0,3,47
29497755,78745,30.194753646850582,-97.8156967163086,1978,355000,2019,1774,2.0,4,43
29501251,78745,30.187782287597656,-97.78804779052734,1974,299900,2019,941,2.0,3,47
29501250,78745,30.18796348571777,-97.7879867553711,1974,200000,2018,942,1.0,2,47
29497250,78745,30.196060180664062,-97.79029846191406,1972,369000,2019,2130,2.0,4,49
